"filename", "language", "Java", "HTML", "JavaScript", "XML", "CSS", "Batch", "Java Properties", "comment", "blank", "total"
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\TweenMax.min.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 13, 0, 17
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\easing\EasePack.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\jquery.gsap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 13, 0, 14
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\AttrPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\BezierPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\CSSPlugin.min.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 11, 0, 13
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\CSSRulePlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\ColorPropsPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\DirectionalRotationPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\EaselPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\EndArrayPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\KineticPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\RaphaelPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\RoundPropsPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\ScrollToPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\plugins\TextPlugin.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 11, 0, 12
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\greensock\utils\Draggable.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 13, 0, 14
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\highlight.pack.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\iscroll-probe.js", "JavaScript", 0, 0, 1586, 0, 0, 0, 0, 43, 409, 2038
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\jquery.min.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 1, 0, 4
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\modernizr.custom.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 3, 0, 4
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\lib\velocity.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 3, 0, 4
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\skrollr.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 1, 0, 2
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\resources\static\js\tracking.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createCellule.jsp", "HTML", 0, 39, 0, 0, 0, 0, 0, 0, 7, 46
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createCommission.jsp", "HTML", 0, 39, 0, 0, 0, 0, 0, 0, 3, 42
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createCommune.jsp", "HTML", 0, 42, 0, 0, 0, 0, 0, 0, 4, 46
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createCommuneArrond.jsp", "HTML", 0, 35, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createCommunication.jsp", "HTML", 0, 36, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createCoordination.jsp", "HTML", 0, 41, 0, 0, 0, 0, 0, 0, 6, 47
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createDepartement.jsp", "HTML", 0, 37, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createEntite.jsp", "HTML", 0, 32, 0, 0, 0, 0, 0, 0, 8, 40
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createFederation.jsp", "HTML", 0, 43, 0, 0, 0, 0, 0, 0, 3, 46
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createGrade.jsp", "HTML", 0, 31, 0, 0, 0, 0, 0, 0, 5, 36
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createLigue.jsp", "HTML", 0, 36, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createPays.jsp", "HTML", 0, 36, 0, 0, 0, 0, 0, 0, 9, 45
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createQuartier.jsp", "HTML", 0, 39, 0, 0, 0, 0, 0, 0, 4, 43
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createRegion.jsp", "HTML", 0, 36, 0, 0, 0, 0, 0, 0, 8, 44
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createRole.jsp", "HTML", 0, 33, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createUser.jsp", "HTML", 0, 55, 0, 0, 0, 0, 0, 0, 5, 60
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createVillage.jsp", "HTML", 0, 36, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\createVille.jsp", "HTML", 0, 35, 0, 0, 0, 0, 0, 0, 5, 40
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayCellules.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayCommissions.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayCommuneArronds.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayCommunes.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayCommunications.jsp", "HTML", 0, 31, 0, 0, 0, 0, 0, 0, 2, 33
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayCoordinations.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayDepartements.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayEntites.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayFederations.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayGrades.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayLigues.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayPayss.jsp", "HTML", 0, 32, 0, 0, 0, 0, 0, 0, 2, 34
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayQuartiers.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayRegions.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayRoles.jsp", "HTML", 0, 27, 0, 0, 0, 0, 0, 0, 2, 29
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayUsers.jsp", "HTML", 0, 39, 0, 0, 0, 0, 0, 0, 5, 44
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayVillages.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\displayVilles.jsp", "HTML", 0, 29, 0, 0, 0, 0, 0, 0, 2, 31
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\fragments\footer.html", "HTML", 0, 20, 0, 0, 0, 0, 0, 0, 2, 22
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\fragments\header.html", "HTML", 0, 31, 0, 0, 0, 0, 0, 0, 17, 48
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\fragments\menuBar.html", "HTML", 0, 132, 0, 0, 0, 0, 0, 0, 18, 150
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\login\login.jsp", "HTML", 0, 21, 0, 0, 0, 0, 0, 0, 0, 21
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\login\registerUser.jsp", "HTML", 0, 21, 0, 0, 0, 0, 0, 0, 1, 22
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateCellule.jsp", "HTML", 0, 25, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateCommission.jsp", "HTML", 0, 26, 0, 0, 0, 0, 0, 0, 0, 26
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateCommune.jsp", "HTML", 0, 25, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateCommuneArrond.jsp", "HTML", 0, 25, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateCommunication.jsp", "HTML", 0, 26, 0, 0, 0, 0, 0, 0, 0, 26
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateCoordination.jsp", "HTML", 0, 25, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateDepartement.jsp", "HTML", 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateEntite.jsp", "HTML", 0, 23, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateFederation.jsp", "HTML", 0, 26, 0, 0, 0, 0, 0, 0, 2, 28
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateGrade.jsp", "HTML", 0, 23, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateLigue.jsp", "HTML", 0, 25, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updatePays.jsp", "HTML", 0, 22, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateQuartier.jsp", "HTML", 0, 25, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateRegion.jsp", "HTML", 0, 25, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateRole.jsp", "HTML", 0, 22, 0, 0, 0, 0, 0, 0, 0, 22
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateUser.jsp", "HTML", 0, 28, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateVillage.jsp", "HTML", 0, 26, 0, 0, 0, 0, 0, 0, 0, 26
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\WEB-INF\jsps\updateVille.jsp", "HTML", 0, 26, 0, 0, 0, 0, 0, 0, 0, 26
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\index.html", "HTML", 0, 17, 0, 0, 0, 0, 0, 0, 8, 25
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\main\webapp\index1.html", "HTML", 0, 9, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\mmduk\OneDrive\Documents\advanced-workspace\politicone.com\src\test\java\com\magma\quantum\politicone\PoliticoneApplicationTests.java", "Java", 12, 0, 0, 0, 0, 0, 0, 0, 5, 17
"Total", "-", 3660, 1917, 16508, 146, 4572, 67, 26, 2993, 5723, 35612
